config_file,hidden_units,num_blocks,num_heads,dropout_rate,learning_rate,seed,val_NDCG@10,val_Recall@10,val_epoch,test_NDCG@10,test_Recall@10,test_epoch,params,all_seeds
sasrec-128-3-4-0.1-0.005.yaml,128,3,4,0.1,0.005,42,0.00706,0.01382,114,0.00264,0.00541,114,"(128, 3, 4, 0.1, 0.005)",[42]
sasrec-64-3-2-0.3-0.01.yaml,64,3,2,0.3,0.01,42,0.0079,0.01487,107,0.00263,0.00547,107,"(64, 3, 2, 0.3, 0.01)",[42]
sasrec-256-3-8-0.3-0.005.yaml,256,3,8,0.3,0.005,42,0.00706,0.01487,48,0.00263,0.00559,48,"(256, 3, 8, 0.3, 0.005)",[42]
sasrec-256-3-8-0.3-0.01.yaml,256,3,8,0.3,0.01,42,0.00778,0.01442,53,0.00259,0.00511,53,"(256, 3, 8, 0.3, 0.01)",[42]
sasrec-128-3-2-0.3-0.005.yaml,128,3,2,0.3,0.005,42,0.00748,0.01382,125,0.00259,0.00505,125,"(128, 3, 2, 0.3, 0.005)",[42]
sasrec-64-3-4-0.2-0.005.yaml,64,3,4,0.2,0.005,42,0.00847,0.01591,26,0.00258,0.00547,26,"(64, 3, 4, 0.2, 0.005)",[42]
sasrec-128-3-4-0.3-0.01.yaml,128,3,4,0.3,0.01,42,0.00805,0.01546,133,0.00258,0.00541,133,"(128, 3, 4, 0.3, 0.01)",[42]
sasrec-64-4-8-0.3-0.01.yaml,64,4,8,0.3,0.01,42,0.00485,0.00937,150,0.00257,0.00517,150,"(64, 4, 8, 0.3, 0.01)",[42]
sasrec-64-3-4-0.3-0.01.yaml,64,3,4,0.3,0.01,42,0.00624,0.01278,88,0.00255,0.00505,88,"(64, 3, 4, 0.3, 0.01)",[42]
sasrec-128-2-8-0.2-0.01.yaml,128,2,8,0.2,0.01,42,0.00852,0.01665,54,0.00255,0.00565,54,"(128, 2, 8, 0.2, 0.01)",[42]
sasrec-64-3-8-0.2-0.01.yaml,64,3,8,0.2,0.01,42,0.00563,0.01041,48,0.00249,0.00493,48,"(64, 3, 8, 0.2, 0.01)",[42]
sasrec-256-4-8-0.3-0.005.yaml,256,4,8,0.3,0.005,42,0.00548,0.00981,6,0.00248,0.00487,6,"(256, 4, 8, 0.3, 0.005)",[42]
sasrec-64-4-4-0.1-0.01.yaml,64,4,4,0.1,0.01,42,0.00487,0.00951,137,0.00247,0.00481,137,"(64, 4, 4, 0.1, 0.01)",[42]
sasrec-128-3-8-0.3-0.005.yaml,128,3,8,0.3,0.005,42,0.00725,0.01412,104,0.00247,0.00523,104,"(128, 3, 8, 0.3, 0.005)",[42]
sasrec-64-4-4-0.3-0.01.yaml,64,4,4,0.3,0.01,42,0.00407,0.00832,11,0.00246,0.00446,11,"(64, 4, 4, 0.3, 0.01)",[42]
sasrec-64-4-2-0.3-0.01.yaml,64,4,2,0.3,0.01,42,0.00413,0.00862,109,0.00244,0.00422,109,"(64, 4, 2, 0.3, 0.01)",[42]
sasrec-64-4-2-0.2-0.005.yaml,64,4,2,0.2,0.005,42,0.00411,0.00847,11,0.00242,0.00422,11,"(64, 4, 2, 0.2, 0.005)",[42]
sasrec-256-3-4-0.3-0.01.yaml,256,3,4,0.3,0.01,42,0.00718,0.01308,90,0.00242,0.00505,90,"(256, 3, 4, 0.3, 0.01)",[42]
sasrec-256-4-8-0.1-0.005.yaml,256,4,8,0.1,0.005,42,0.00559,0.01085,31,0.00241,0.0044,31,"(256, 4, 8, 0.1, 0.005)",[42]
sasrec-128-3-8-0.3-0.01.yaml,128,3,8,0.3,0.01,42,0.00632,0.01278,59,0.00239,0.00476,59,"(128, 3, 8, 0.3, 0.01)",[42]
sasrec-64-2-8-0.1-0.01.yaml,64,2,8,0.1,0.01,42,0.0092,0.01754,149,0.00239,0.00523,149,"(64, 2, 8, 0.1, 0.01)",[42]
sasrec-256-3-8-0.1-0.01.yaml,256,3,8,0.1,0.01,42,0.00774,0.01427,73,0.00239,0.00517,73,"(256, 3, 8, 0.1, 0.01)",[42]
sasrec-128-4-2-0.2-0.005.yaml,128,4,2,0.2,0.005,42,0.00785,0.01397,104,0.00239,0.00541,104,"(128, 4, 2, 0.2, 0.005)",[42]
sasrec-128-4-8-0.1-0.005.yaml,128,4,8,0.1,0.005,42,0.00415,0.00877,35,0.00238,0.00446,35,"(128, 4, 8, 0.1, 0.005)",[42]
sasrec-128-3-8-0.1-0.01.yaml,128,3,8,0.1,0.01,42,0.00719,0.01368,119,0.00237,0.00493,119,"(128, 3, 8, 0.1, 0.01)",[42]
sasrec-64-4-4-0.2-0.01.yaml,64,4,4,0.2,0.01,42,0.00403,0.00862,59,0.00237,0.00434,59,"(64, 4, 4, 0.2, 0.01)",[42]
sasrec-64-4-8-0.1-0.01.yaml,64,4,8,0.1,0.01,42,0.00504,0.00951,131,0.00236,0.00493,131,"(64, 4, 8, 0.1, 0.01)",[42]
sasrec-256-2-4-0.3-0.01.yaml,256,2,4,0.3,0.01,42,0.00844,0.01576,30,0.00232,0.00499,30,"(256, 2, 4, 0.3, 0.01)",[42]
sasrec-256-4-8-0.2-0.01.yaml,256,4,8,0.2,0.01,42,0.00411,0.00907,97,0.00229,0.00434,97,"(256, 4, 8, 0.2, 0.01)",[42]
sasrec-64-3-8-0.3-0.01.yaml,64,3,8,0.3,0.01,42,0.00523,0.00996,27,0.00227,0.0047,27,"(64, 3, 8, 0.3, 0.01)",[42]
sasrec-128-4-4-0.1-0.005.yaml,128,4,4,0.1,0.005,42,0.00468,0.0107,141,0.00226,0.0041,141,"(128, 4, 4, 0.1, 0.005)",[42]
sasrec-64-4-2-0.3-0.005.yaml,64,4,2,0.3,0.005,42,0.0041,0.00847,117,0.00223,0.00422,117,"(64, 4, 2, 0.3, 0.005)",[42]
sasrec-64-4-4-0.3-0.005.yaml,64,4,4,0.3,0.005,42,0.00433,0.00847,150,0.00222,0.00428,150,"(64, 4, 4, 0.3, 0.005)",[42]
sasrec-256-4-4-0.1-0.005.yaml,256,4,4,0.1,0.005,42,0.00433,0.00847,59,0.00222,0.00386,59,"(256, 4, 4, 0.1, 0.005)",[42]
sasrec-128-4-8-0.1-0.01.yaml,128,4,8,0.1,0.01,42,0.00518,0.00981,35,0.0022,0.00434,35,"(128, 4, 8, 0.1, 0.01)",[42]
sasrec-256-4-2-0.1-0.01.yaml,256,4,2,0.1,0.01,42,0.00649,0.01264,147,0.00217,0.00452,147,"(256, 4, 2, 0.1, 0.01)",[42]
sasrec-64-3-8-0.1-0.01.yaml,64,3,8,0.1,0.01,42,0.00815,0.01427,149,0.00214,0.00493,149,"(64, 3, 8, 0.1, 0.01)",[42]
sasrec-128-4-8-0.2-0.005.yaml,128,4,8,0.2,0.005,42,0.00408,0.00788,135,0.00214,0.00404,135,"(128, 4, 8, 0.2, 0.005)",[42]
sasrec-64-4-8-0.3-0.005.yaml,64,4,8,0.3,0.005,42,0.00417,0.00862,148,0.00214,0.00446,148,"(64, 4, 8, 0.3, 0.005)",[42]
sasrec-256-3-2-0.2-0.005.yaml,256,3,2,0.2,0.005,42,0.00751,0.01412,53,0.00213,0.00452,53,"(256, 3, 2, 0.2, 0.005)",[42]
sasrec-256-4-8-0.2-0.005.yaml,256,4,8,0.2,0.005,42,0.00623,0.01293,61,0.00213,0.00493,61,"(256, 4, 8, 0.2, 0.005)",[42]
sasrec-128-4-2-0.3-0.01.yaml,128,4,2,0.3,0.01,42,0.00417,0.00877,17,0.00212,0.00345,17,"(128, 4, 2, 0.3, 0.01)",[42]
sasrec-128-4-4-0.2-0.01.yaml,128,4,4,0.2,0.01,42,0.00472,0.00892,149,0.00211,0.00422,149,"(128, 4, 4, 0.2, 0.01)",[42]
sasrec-256-4-2-0.3-0.01.yaml,256,4,2,0.3,0.01,42,0.00429,0.00907,36,0.00204,0.00345,36,"(256, 4, 2, 0.3, 0.01)",[42]
sasrec-64-4-8-0.2-0.01.yaml,64,4,8,0.2,0.01,42,0.00449,0.00892,20,0.00204,0.00386,20,"(64, 4, 8, 0.2, 0.01)",[42]
sasrec-128-4-4-0.2-0.005.yaml,128,4,4,0.2,0.005,42,0.00434,0.00966,53,0.00204,0.00386,53,"(128, 4, 4, 0.2, 0.005)",[42]
sasrec-64-4-2-0.1-0.01.yaml,64,4,2,0.1,0.01,42,0.00412,0.00877,114,0.00202,0.00416,114,"(64, 4, 2, 0.1, 0.01)",[42]
sasrec-256-4-2-0.2-0.01.yaml,256,4,2,0.2,0.01,42,0.0058,0.0116,101,0.00201,0.00392,101,"(256, 4, 2, 0.2, 0.01)",[42]
sasrec-64-4-2-0.1-0.005.yaml,64,4,2,0.1,0.005,42,0.00424,0.00832,31,0.00199,0.00386,31,"(64, 4, 2, 0.1, 0.005)",[42]
sasrec-128-4-4-0.3-0.005.yaml,128,4,4,0.3,0.005,42,0.00513,0.01026,81,0.00199,0.00386,81,"(128, 4, 4, 0.3, 0.005)",[42]
sasrec-256-4-4-0.1-0.01.yaml,256,4,4,0.1,0.01,42,0.00617,0.01204,124,0.00196,0.0041,124,"(256, 4, 4, 0.1, 0.01)",[42]
sasrec-256-3-2-0.3-0.005.yaml,256,3,2,0.3,0.005,42,0.00783,0.01546,117,0.00194,0.00422,117,"(256, 3, 2, 0.3, 0.005)",[42]
sasrec-128-4-2-0.3-0.005.yaml,128,4,2,0.3,0.005,42,0.00421,0.00877,38,0.00185,0.00416,38,"(128, 4, 2, 0.3, 0.005)",[42]
sasrec-128-4-2-0.2-0.01.yaml,128,4,2,0.2,0.01,42,0.00468,0.01011,123,0.00178,0.0041,123,"(128, 4, 2, 0.2, 0.01)",[42]
sasrec-128-4-8-0.3-0.005.yaml,128,4,8,0.3,0.005,42,0.00447,0.00907,5,0.00176,0.00357,5,"(128, 4, 8, 0.3, 0.005)",[42]
sasrec-64-4-4-0.2-0.005.yaml,64,4,4,0.2,0.005,42,0.00426,0.00907,46,0.00164,0.00315,46,"(64, 4, 4, 0.2, 0.005)",[42]
sasrec-64-4-4-0.1-0.005.yaml,64,4,4,0.1,0.005,42,0.00453,0.00996,107,0.0016,0.00374,107,"(64, 4, 4, 0.1, 0.005)",[42]
sasrec-128-4-4-0.3-0.01.yaml,128,4,4,0.3,0.01,42,0.00431,0.00922,5,0.00146,0.00327,5,"(128, 4, 4, 0.3, 0.01)",[42]
