params,val_epoch,val_epoch__std,weighting_scheme,alpha,fine_tune_epoch,reconstruct_loss,reconstruction_layer,weight_scale,use_down_scale,use_upscale,multi_profile,multi_profile_aggr_scheme,scale_guide_loss,user_profile_embeddings_files,val_NDCG@10,val_NDCG@10__std,val_Recall@10,val_Recall@10__std,test_NDCG@10,test_NDCG@10__std,test_Recall@10,test_Recall@10__std
"('attention', 0.6, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",9.333333333333334,0.5773502691896257,attention,0.6,6.0,MSE,2.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.02384,0.0005121523210920759,0.04801666666666666,0.0014351422693703007,0.010523333333333334,0.0001761628034896512,0.02255,0.000488671668914825
"('attention', 0.6, 12, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",16.0,2.6457513110645907,attention,0.6,12.0,MSE,1.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.02377333333333333,0.0002706165799305968,0.04479333333333333,0.0018605733883223592,0.010520000000000002,0.0004951767361255977,0.02191333333333333,0.0015832350846710455
"('attention', 0.7, 12, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",14.333333333333334,0.5773502691896257,attention,0.6999999999999998,12.0,MSE,1.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.023583333333333335,0.00030730007050655436,0.04732,0.000816149496109628,0.010516666666666665,0.0005547371750057254,0.02248666666666667,0.0014911181486835078
"('mean', 0.7, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",9.333333333333334,0.5773502691896257,mean,0.6999999999999998,6.0,MSE,1.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.022640000000000004,0.00039962482405376127,0.046479999999999994,0.0008432674546073735,0.010513333333333333,0.00025774664562964403,0.02241,0.0004911211663123467
"('mean', 0.7, 12, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",9.0,0.0,mean,0.6999999999999998,12.0,RMSE,1.0,0.10000000000000002,True,False,False,mean,False,gemma_short_large_umap_single,0.023563333333333335,0.0002214347157365651,0.04652666666666666,0.0003911947511576972,0.010506666666666666,0.0004834597535817576,0.02272666666666667,0.0007451398079107938
"('mean', 0.5, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",9.333333333333334,0.5773502691896257,mean,0.5,6.0,MSE,2.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.023110000000000002,0.00012165525060596457,0.047220000000000005,0.000894203556244328,0.010493333333333334,0.0003372437298651134,0.022013333333333333,0.0008295380240431
"('attention', 0.5, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_small_single')",10.0,1.0,attention,0.5,6.0,MSE,2.0,0.10000000000000002,True,False,False,mean,False,gemma_long_small_single,0.023576666666666666,0.0007169611797952049,0.045636666666666666,0.0018526827395248583,0.010476666666666667,0.0004235957192103494,0.022390000000000004,0.0013454738942097698
"('attention', 0.5, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",9.0,1.0,attention,0.5,6.0,MSE,2.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.023629999999999998,9.539392014169468e-05,0.04776666666666667,0.0005643875736879158,0.010476666666666667,0.0004001666319589038,0.022510000000000002,0.0012619429464123958
"('attention', 0.6, 12, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",14.333333333333334,0.5773502691896257,attention,0.6,12.0,MSE,2.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.023173333333333334,0.0006368935023481813,0.045933333333333326,0.001551203833586459,0.010473333333333333,0.00028448784391135875,0.022313333333333334,0.0006414306925407713
"('attention', 0.6, 6, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",9.333333333333334,0.5773502691896257,attention,0.6,6.0,RMSE,2.0,0.10000000000000002,True,False,False,mean,True,gemma_long_large_umap_single,0.023323333333333335,0.0006403384521745782,0.04657666666666666,0.0016438471137345276,0.01047,0.0002773084924772412,0.022353333333333336,0.000513841739578766
"('attention', 0.7, 12, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",14.666666666666666,0.5773502691896257,attention,0.6999999999999998,12.0,RMSE,2.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.023639999999999998,0.0008289149534180207,0.04623333333333333,0.0015070611577946444,0.010466666666666666,0.00025540817005987367,0.02219,0.0009224424101265061
"('attention', 0.5, 12, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",10.333333333333334,0.5773502691896257,attention,0.5,12.0,RMSE,1.0,0.10000000000000002,True,False,False,mean,False,gemma_long_large_umap_single,0.023540000000000002,0.0002151743479135001,0.04697666666666667,0.0011792511748280493,0.010443333333333334,0.000345591280754208,0.022389999999999997,0.000710844568101917
"('attention', 0.7, 12, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",8.333333333333334,1.5275252316519468,attention,0.6999999999999998,12.0,MSE,1.0,0.10000000000000002,True,False,False,mean,False,gemma_long_large_single,0.02359666666666667,0.0006161439225808629,0.047523333333333334,0.0016438471137345276,0.010443333333333332,0.00017009801096230765,0.022430000000000002,0.0006060528029800688
"('attention', 0.6, 12, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",9.666666666666666,0.5773502691896257,attention,0.6,12.0,MSE,1.0,0.10000000000000002,True,False,False,mean,False,gemma_short_large_umap_single,0.023346666666666665,0.00021126602503321036,0.04544,0.0003122498999199183,0.01044,0.00017776388834631177,0.022449999999999998,0.00033045423283716577
"('attention', 0.5, 12, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",14.333333333333334,0.5773502691896257,attention,0.5,12.0,RMSE,2.0,0.10000000000000002,True,False,False,mean,True,gemma_long_large_umap_single,0.023126666666666667,0.00010503967504392582,0.04509333333333334,0.0003728717384481361,0.010436666666666665,0.00025026652459594635,0.022113333333333332,0.00032868424564212463
"('attention', 0.7, 12, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_small_single')",10.0,1.0,attention,0.6999999999999998,12.0,MSE,2.0,0.10000000000000002,True,False,False,mean,False,gemma_long_small_single,0.023426666666666665,0.0006785523806850383,0.045836666666666664,0.0022558664263057212,0.010426666666666667,0.0003879862540520393,0.022510000000000002,0.0009208148565265441
"('mean', 0.5, 12, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",9.333333333333334,0.5773502691896257,mean,0.5,12.0,MSE,2.0,0.10000000000000002,True,False,False,mean,False,gemma_short_large_umap_single,0.023706666666666668,0.0003534590971149737,0.046283333333333336,0.00045280606591932283,0.010413333333333333,0.0004562163229580166,0.022250000000000002,0.0009770875088752275
"('attention', 0.7, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_small_single')",8.333333333333334,0.5773502691896257,attention,0.6999999999999998,6.0,MSE,2.0,0.10000000000000002,True,False,False,mean,False,gemma_long_small_single,0.0233,0.00044237992721189235,0.04613666666666666,0.0016906310458918398,0.010413333333333332,0.000361985266735172,0.022173333333333333,0.0008450049309520826
"('attention', 0.6, 12, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",15.333333333333334,1.5275252316519468,attention,0.6,12.0,RMSE,1.0,0.10000000000000002,True,False,False,mean,True,gemma_long_large_umap_single,0.023183333333333334,0.0002272296928953915,0.04405,0.0027611048513231083,0.010406666666666668,0.0004499259198282906,0.021716666666666665,0.0009660400267759783
"('attention', 0.6, 12, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",14.333333333333334,0.5773502691896257,attention,0.6,12.0,RMSE,1.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.023546666666666664,0.0004152509281546927,0.04623333333333333,0.0015070611577946444,0.010396666666666667,0.00043844421918110964,0.021776666666666666,0.0015786492116152122
